Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,segment
13972,111,1,16.211111111111112,3,1,3,313,Needs Attention
13973,197,1,24.063636363636363,3,1,4,314,Needs Attention
13974,491,1,17.608666666666668,1,1,3,113,Hibernating
13975,38,10,6.895334394904459,4,5,1,451,Loyal
13976,116,4,21.292142857142856,3,3,4,334,Potential Loyalists
13977,321,1,39.98538461538462,2,1,5,215,Hibernating
13979,303,6,7.220945558739255,2,4,1,241,Loyal
13980,349,4,11.107037037037037,1,3,2,132,At Risk
13981,325,1,15.05181818181818,2,1,2,212,Hibernating
13982,73,8,17.6926511627907,4,4,3,443,Loyal
13983,96,15,18.20155844155844,4,5,3,453,Loyal
13984,36,11,21.88112359550562,5,5,4,554,Champions
13985,17,14,19.97829268292683,5,5,4,554,Champions
13987,289,2,14.837826086956522,2,2,2,222,Hibernating
13988,72,5,14.310697674418606,4,4,2,442,Loyal
13989,149,4,24.3625,3,3,4,334,Potential Loyalists
13990,123,1,19.45625,3,1,4,314,Needs Attention
13991,53,1,18.05,4,1,3,413,New Customers
13992,290,2,23.78333333333333,2,2,4,224,Hibernating
13993,10,16,23.34896551724138,5,5,4,554,Champions
13994,15,2,19.97904761904762,5,2,4,524,Potential Loyalists
13995,25,12,17.071818181818184,5,5,3,553,Loyal
13996,295,2,26.43,2,2,4,224,Hibernating
13997,428,3,8.31108695652174,1,3,1,131,At Risk
13998,356,3,18.280645161290323,1,3,3,133,At Risk
13999,5,26,20.556844660194177,5,5,4,554,Champions
14000,120,5,41.76204081632653,3,4,5,345,Loyal
14001,142,8,39.13556701030928,3,4,5,345,Loyal
14002,43,2,11.270851063829788,4,2,2,422,Potential Loyalists
14003,642,1,13.088125,1,1,2,112,Hibernating
14004,8,9,26.37335135135135,5,5,4,554,Champions
14005,43,3,18.330526315789474,4,3,3,433,Potential Loyalists
14006,25,7,28.528181818181817,5,4,5,545,Champions
14007,422,1,15.896,1,1,3,113,Hibernating
14008,342,1,15.9075,2,1,3,213,Hibernating
14009,108,3,14.863648648648649,3,3,2,332,Potential Loyalists
14010,475,2,18.547916666666666,1,2,3,123,Hibernating
14011,390,2,14.306875,1,2,2,122,Hibernating
14012,187,1,29.89090909090909,3,1,5,315,Needs Attention
14013,20,5,15.949558823529411,5,4,3,543,Loyal
14014,286,2,39.00081081081081,2,2,5,225,Hibernating
14016,71,11,25.230765765765764,4,5,4,454,Champions
14017,481,1,16.410714285714285,1,1,3,113,Hibernating
14018,555,1,28.242307692307694,1,1,5,115,Hibernating
14019,8,2,19.060238095238095,5,2,4,524,Potential Loyalists
14020,386,2,18.37,1,2,3,123,Hibernating
14021,65,7,19.07311111111111,4,4,4,444,Champions
14022,135,2,16.854255319148937,3,2,3,323,Potential Loyalists
14023,160,1,17.07125,3,1,3,313,Needs Attention
14024,31,3,18.99235294117647,5,3,4,534,Potential Loyalists
14025,374,8,39.775510204081634,1,4,5,145,Loyal
14026,380,2,14.2622,1,2,2,122,Hibernating
14028,460,3,1155.1666666666667,1,3,5,135,At Risk
14029,53,1,27.533333333333335,4,1,5,415,New Customers
14030,30,18,8.477941176470589,5,5,1,551,Loyal
14031,36,38,47.289843971631214,5,5,5,555,Champions
14032,78,11,18.883502538071063,4,5,4,454,Champions
14033,465,1,109.44,1,1,5,115,Hibernating
14034,67,2,16.08791666666667,4,2,3,423,Potential Loyalists
14035,17,7,20.414054054054056,5,4,4,544,Champions
14036,194,1,16.49078947368421,3,1,3,313,Needs Attention
14037,86,6,7.341666666666667,4,4,1,441,Loyal
14038,54,4,19.372537313432836,4,3,4,434,Potential Loyalists
14039,485,1,28.770000000000003,1,1,5,115,Hibernating
14040,4,33,15.976915760869565,5,5,3,553,Loyal
14041,176,1,6.733809523809524,3,1,1,311,Needs Attention
14042,635,1,20.570476190476192,1,1,4,114,Hibernating
14043,400,2,7.244047619047619,1,2,1,121,Hibernating
14044,13,9,3.560364077669903,5,5,1,551,Loyal
14045,19,16,297.71131578947364,5,5,5,555,Champions
14046,194,1,11.660769230769231,3,1,2,312,Needs Attention
14047,109,12,23.882266666666666,3,5,4,354,Loyal
14048,215,2,5.062428571428572,3,2,1,321,Potential Loyalists
14049,68,12,12.123986095017381,4,5,2,452,Loyal
14050,16,1,13.134594594594596,5,1,2,512,New Customers
14051,1,30,63.61837944664032,5,5,5,555,Champions
14052,300,1,3.7021739130434783,2,1,1,211,Hibernating
14053,34,4,63.58888888888888,5,3,5,535,Potential Loyalists
14055,16,3,46.08969696969697,5,3,5,535,Potential Loyalists
14056,16,17,7.2248456375838925,5,5,1,551,Loyal
14057,10,18,17.163872549019608,5,5,3,553,Loyal
14058,372,2,19.549583333333334,1,2,4,124,Hibernating
14059,176,1,22.95,3,1,4,314,Needs Attention
14060,17,25,36.14222222222222,5,5,5,555,Champions
14061,416,3,50.21058823529411,1,3,5,135,At Risk
14062,1,22,72.98786585365853,5,5,5,555,Champions
14063,596,7,239.13055555555553,1,4,5,145,Loyal
14064,22,14,13.857477477477477,5,5,2,552,Loyal
14065,298,3,18.18408163265306,2,3,3,233,At Risk
14066,176,1,21.792857142857144,3,1,4,314,Needs Attention
14067,6,1,8.571666666666667,5,1,1,511,New Customers
14068,229,4,13.7690990990991,3,3,2,332,Potential Loyalists
14069,424,2,5.477619047619048,1,2,1,121,Hibernating
14070,594,1,7.234146341463415,1,1,1,111,Hibernating
14071,170,2,12.303793103448276,3,2,2,322,Potential Loyalists
14072,576,1,20.571052631578947,1,1,4,114,Hibernating
14074,533,1,36.56666666666666,1,1,5,115,Hibernating
14075,170,3,19.455185185185183,3,3,4,334,Potential Loyalists
14076,39,1,2.662391304347826,4,1,1,411,New Customers
14077,92,4,8.87625,4,3,1,431,Potential Loyalists
14078,11,9,10.438148148148148,5,5,2,552,Loyal
14079,34,1,31.258333333333336,5,1,5,515,New Customers
14080,323,4,10.745616438356164,2,3,2,232,At Risk
14081,211,10,5.700743099787686,3,5,1,351,Loyal
14082,274,2,6.359384615384616,2,2,1,221,Hibernating
14083,36,9,5.328125,5,5,1,551,Loyal
14084,422,1,21.5,1,1,4,114,Hibernating
14085,51,27,9.237157676348549,4,5,2,452,Loyal
14087,314,2,4.288157894736842,2,2,1,221,Hibernating
14088,38,10,98.92586842105264,4,5,5,455,Champions
14090,234,1,76.32000000000001,3,1,5,315,Needs Attention
14091,564,2,733.0830769230769,1,2,5,125,Hibernating
14092,9,20,18.664430379746836,5,5,3,553,Loyal
14094,349,1,7.132340425531916,1,1,1,111,Hibernating
14095,632,1,2.95,1,1,1,111,Hibernating
14096,1,3,4.147118644067796,5,3,1,531,Potential Loyalists
14097,391,2,10.571499999999999,1,2,2,122,Hibernating
14099,30,17,10.466231578947369,5,5,2,552,Loyal
14100,47,1,7.496153846153846,4,1,1,411,New Customers
14101,52,12,105.05329411764707,4,5,5,455,Champions
14104,75,4,4.740214285714286,4,3,1,431,Potential Loyalists
14105,148,5,21.465340501792113,3,4,4,344,Loyal
14106,647,1,214.79999999999998,1,1,5,115,Hibernating
14107,6,10,20.333377192982457,5,5,4,554,Champions
14108,11,3,21.717058823529413,5,3,4,534,Potential Loyalists
14110,29,26,30.53300578034682,5,5,5,555,Champions
14111,5,3,59.1,5,3,5,535,Potential Loyalists
14112,40,10,17.464710144927537,4,5,3,453,Loyal
14113,264,13,63.17433333333334,2,5,5,255,Loyal
14114,183,7,18.43364864864865,3,4,3,343,Loyal
14115,411,2,28.303181818181823,1,2,5,125,Hibernating
14116,2,2,19.05666666666667,5,2,4,524,Potential Loyalists
14117,53,1,30.0,4,1,5,415,New Customers
14118,338,1,30.563333333333333,2,1,5,215,Hibernating
14119,285,2,16.67,2,2,3,223,Hibernating
14122,316,3,27.87846153846154,2,3,5,235,At Risk
14123,643,1,18.174166666666668,1,1,3,113,Hibernating
14126,354,1,16.654642857142857,1,1,3,113,Hibernating
14127,32,6,16.035603448275864,5,4,3,543,Loyal
14128,165,2,14.445121951219512,3,2,2,322,Potential Loyalists
14129,5,7,24.106703296703298,5,4,4,544,Champions
14130,228,4,8.353004484304932,3,3,1,331,Potential Loyalists
14131,558,1,3.6128846153846155,1,1,1,111,Hibernating
14132,23,5,17.844367816091953,5,4,3,543,Loyal
14133,39,4,23.917878787878788,4,3,4,434,Potential Loyalists
14134,292,15,61.686723163841805,2,5,5,255,Loyal
14135,15,19,35.71899122807017,5,5,5,555,Champions
14136,310,5,14.818962264150944,2,4,2,242,Loyal
14137,605,1,30.245454545454546,1,1,5,115,Hibernating
14139,400,3,15.604186046511629,1,3,2,132,At Risk
14141,15,1,17.8225,5,1,3,513,New Customers
14142,282,2,14.896212121212121,2,2,2,222,Hibernating
14143,43,1,16.54285714285714,4,1,3,413,New Customers
14144,396,1,30.599999999999998,1,1,5,115,Hibernating
14145,66,6,304.95681818181816,4,4,5,445,Champions
14146,164,9,23.03225080385852,3,5,4,354,Loyal
14147,195,8,84.8,3,4,5,345,Loyal
14148,143,2,27.428823529411765,3,2,5,325,Potential Loyalists
14149,130,1,15.950714285714286,3,1,3,313,Needs Attention
14150,269,1,25.515,2,1,4,214,Hibernating
14151,583,2,15.442045454545456,1,2,2,122,Hibernating
14152,144,6,14.96070796460177,3,4,2,342,Loyal
14153,393,1,13.729411764705883,1,1,2,112,Hibernating
14154,148,8,21.528719723183393,3,4,4,344,Loyal
14155,176,1,19.791666666666668,3,1,4,314,Needs Attention
14156,2,127,74.17886022637536,5,5,5,555,Champions
14157,195,4,10.588375000000001,3,3,2,332,Potential Loyalists
14159,5,16,4.274742489270387,5,5,1,551,Loyal
14160,520,7,78.70532710280374,1,4,5,145,Loyal
14161,125,7,10.706064516129032,3,4,2,342,Loyal
14162,83,2,11.5744,4,2,2,422,Potential Loyalists
14163,62,4,37.66875,4,3,5,435,Potential Loyalists
14165,185,1,4.901599999999999,3,1,1,311,Needs Attention
14166,414,2,4.84622641509434,1,2,1,121,Hibernating
14167,74,7,10.215909090909092,4,4,2,442,Loyal
14168,330,2,24.696666666666665,2,2,4,224,Hibernating
14169,340,2,9.333787878787879,2,2,2,222,Hibernating
14170,285,3,3.4111585365853654,2,3,1,231,At Risk
14171,7,2,7.79359375,5,2,1,521,Potential Loyalists
14172,515,3,7.457777777777778,1,3,1,131,At Risk
14173,129,3,16.613333333333333,3,3,3,333,Potential Loyalists
14175,81,7,23.496141078838175,4,4,4,444,Champions
14176,207,5,19.913260869565217,3,4,4,344,Loyal
14177,5,12,9.562028985507245,5,5,2,552,Loyal
14178,8,3,4.743846153846154,5,3,1,531,Potential Loyalists
14180,1,30,18.874719101123596,5,5,4,554,Champions
14181,320,2,5.750925925925926,2,2,1,221,Hibernating
14182,353,4,13.5754,1,3,2,132,At Risk
14183,321,2,8.179714285714287,2,2,1,221,Hibernating
14185,241,1,16.325,3,1,3,313,Needs Attention
14186,337,5,14.909903846153847,2,4,2,242,Loyal
14187,383,1,15.4375,1,1,2,112,Hibernating
14188,19,4,32.173488372093026,5,3,5,535,Potential Loyalists
14189,6,12,18.45699570815451,5,5,3,553,Loyal
14191,18,9,20.09378151260504,5,5,4,554,Champions
14192,297,1,20.981428571428573,2,1,4,214,Hibernating
14193,179,2,17.31866666666667,3,2,3,323,Potential Loyalists
14194,16,27,18.822492753623187,5,5,4,554,Champions
14195,111,6,163.475,3,4,5,345,Loyal
14196,16,1,55.919999999999995,5,1,5,515,New Customers
14197,320,1,19.5025,2,1,4,214,Hibernating
14198,55,7,16.601805555555554,4,4,3,443,Loyal
14199,128,4,60.650000000000006,3,3,5,335,Potential Loyalists
14200,527,1,18.057142857142857,1,1,3,113,Hibernating
14201,59,8,23.031904761904762,4,4,4,444,Champions
14202,290,3,25.083076923076923,2,3,4,234,At Risk
14203,307,1,21.20875,2,1,4,214,Hibernating
14204,332,3,4.7975,2,3,1,231,At Risk
14205,174,8,19.2070796460177,3,4,4,344,Loyal
14206,148,3,16.690281690140846,3,3,3,333,Potential Loyalists
14207,597,1,78.9,1,1,5,115,Hibernating
14208,4,2,16.20142857142857,5,2,3,523,Potential Loyalists
14209,30,14,21.24573394495413,5,5,4,554,Champions
14210,15,16,17.816170212765957,5,5,3,553,Loyal
14211,6,15,17.413333333333334,5,5,3,553,Loyal
14212,355,1,93.30499999999999,1,1,5,115,Hibernating
14213,314,1,238.44,2,1,5,215,Hibernating
14214,66,3,15.24,4,3,2,432,Potential Loyalists
14215,96,7,18.241241379310345,4,4,3,443,Loyal
14216,324,1,17.263333333333335,2,1,3,213,Hibernating
14217,9,16,18.20255319148936,5,5,3,553,Loyal
14219,319,2,15.108055555555556,2,2,2,222,Hibernating
14220,157,4,39.86842105263158,3,3,5,335,Potential Loyalists
14221,22,15,19.593470790378007,5,5,4,554,Champions
14222,86,1,16.662682926829266,4,1,3,413,New Customers
14223,2,3,16.518833333333333,5,3,3,533,Potential Loyalists
14224,20,9,7.40656779661017,5,5,1,551,Loyal
14225,344,4,23.414022988505746,2,3,4,234,At Risk
14226,120,3,33.96904109589041,3,3,5,335,Potential Loyalists
14227,106,12,16.16334328358209,4,5,3,453,Loyal
14228,347,3,19.06891891891892,2,3,4,234,At Risk
14229,201,6,30.521785714285716,3,4,5,345,Loyal
14230,345,3,29.69090909090909,2,3,5,235,At Risk
14231,93,4,16.995882352941177,4,3,3,433,Potential Loyalists
14232,25,4,17.28934065934066,5,3,3,533,Potential Loyalists
14233,121,6,41.390517241379314,3,4,5,345,Loyal
14235,67,8,31.035390070921984,4,4,5,445,Champions
14236,281,4,37.97578947368421,2,3,5,235,At Risk
14237,283,2,18.06114285714286,2,2,3,223,Hibernating
14238,236,3,33.402307692307694,3,3,5,335,Potential Loyalists
14239,4,19,19.911164021164023,5,5,4,554,Champions
14240,135,2,20.18035714285714,3,2,4,324,Potential Loyalists
14241,93,2,27.808333333333337,4,2,5,425,Potential Loyalists
14242,144,2,17.534375,3,2,3,323,Potential Loyalists
14243,5,15,20.023464788732394,5,5,4,554,Champions
14244,570,1,22.901249999999997,1,1,4,114,Hibernating
14245,129,2,15.680092592592594,3,2,2,322,Potential Loyalists
14246,20,3,19.654133333333334,5,3,4,534,Potential Loyalists
14247,188,5,6.603931623931624,3,4,1,341,Loyal
14248,228,3,21.977659574468085,3,3,4,334,Potential Loyalists
14249,320,12,19.225900000000003,2,5,4,254,Loyal
14252,291,1,14.554444444444446,2,1,2,212,Hibernating
14253,403,2,30.283333333333335,1,2,5,125,Hibernating
14254,342,1,26.13173913043478,2,1,4,214,Hibernating
14256,170,5,18.436390977443608,3,4,3,343,Loyal
14257,33,8,23.796652360515022,5,4,4,544,Champions
14258,61,23,104.23072463768116,4,5,5,455,Champions
14259,51,1,24.0,4,1,4,414,New Customers
14260,381,3,16.16235294117647,1,3,3,133,At Risk
14262,17,3,16.764705882352942,5,3,3,533,Potential Loyalists
14263,333,1,20.183125,2,1,4,214,Hibernating
14264,64,6,18.96723684210526,4,4,4,444,Champions
14265,19,4,17.384177215189872,5,3,3,533,Potential Loyalists
14266,338,1,40.56,2,1,5,215,Hibernating
14267,72,3,27.568,4,3,5,435,Potential Loyalists
14268,380,1,18.676315789473687,1,1,3,113,Hibernating
14269,349,1,18.483125,1,1,3,113,Hibernating
14270,241,1,16.98793103448276,3,1,3,313,Needs Attention
14271,135,2,5.618717948717949,3,2,1,321,Potential Loyalists
14272,164,3,15.76769230769231,3,3,2,332,Potential Loyalists
14273,46,3,19.567391304347826,4,3,4,434,Potential Loyalists
14274,596,1,17.10666666666667,1,1,3,113,Hibernating
14275,305,6,51.71217391304347,2,4,5,245,Loyal
14276,8,7,17.377520661157025,5,4,3,543,Loyal
14277,122,6,61.87268398268398,3,4,5,345,Loyal
14278,319,1,15.833076923076923,2,1,3,213,Hibernating
14279,430,2,63.95333333333334,1,2,5,125,Hibernating
14280,106,1,16.755,4,1,3,413,New Customers
14281,318,1,35.02142857142857,2,1,5,215,Hibernating
14282,19,19,34.45708333333334,5,5,5,555,Champions
14283,373,4,15.327804878048779,1,3,2,132,At Risk
14284,563,1,20.125714285714285,1,1,4,114,Hibernating
14285,86,5,39.43742857142857,4,4,5,445,Champions
14286,152,5,16.391916666666667,3,4,3,343,Loyal
14287,108,2,20.82,3,2,4,324,Potential Loyalists
14288,123,1,26.6625,3,1,4,314,Needs Attention
14289,44,5,19.828095238095237,4,4,4,444,Champions
14290,271,4,40.82666666666667,2,3,5,235,At Risk
14291,30,19,16.10199494949495,5,5,3,553,Loyal
14292,55,11,44.80341935483871,4,5,5,455,Champions
14293,57,8,26.201592920353985,4,4,4,444,Champions
14294,316,1,16.319130434782608,2,1,3,213,Hibernating
14295,348,3,33.1319696969697,1,3,5,135,At Risk
14296,331,2,16.903703703703705,2,2,3,223,Hibernating
14297,184,1,21.145454545454545,3,1,4,314,Needs Attention
14298,9,74,32.03404847040127,5,5,5,555,Champions
14299,17,23,47.51285714285714,5,5,5,555,Champions
14301,27,4,37.58830188679245,5,3,5,535,Potential Loyalists
14302,340,3,26.532142857142862,2,3,4,234,At Risk
14303,317,2,12.633636363636363,2,2,2,222,Hibernating
14304,132,3,19.602386363636363,3,3,4,334,Potential Loyalists
14305,23,2,16.642063492063492,5,2,3,523,Potential Loyalists
14306,288,4,81.39076923076924,2,3,5,235,At Risk
14307,44,8,15.997080291970802,4,4,3,443,Loyal
14309,3,9,19.754709677419356,5,5,4,554,Champions
14310,342,1,22.36818181818182,2,1,4,214,Hibernating
14311,152,2,16.65967741935484,3,2,3,323,Potential Loyalists
14312,1,10,16.340748299319728,5,5,3,553,Loyal
14314,16,2,22.98,5,2,4,524,Potential Loyalists
14315,39,7,22.393333333333334,4,4,4,444,Champions
14316,331,5,44.20451612903226,2,4,5,245,Loyal
14318,370,1,17.55777777777778,1,1,3,113,Hibernating
14319,334,1,19.032692307692308,2,1,4,214,Hibernating
14320,116,5,16.335625,3,4,3,343,Loyal
14321,26,5,11.85044776119403,5,4,2,542,Loyal
14322,339,4,36.46923076923077,2,3,5,235,At Risk
14323,24,2,16.807222222222222,5,2,3,523,Potential Loyalists
14324,319,2,17.112439024390245,2,2,3,223,Hibernating
14325,479,1,13.637777777777778,1,1,2,112,Hibernating
14326,152,3,16.50842105263158,3,3,3,333,Potential Loyalists
14327,73,6,17.87669811320755,4,4,3,443,Loyal
14329,18,12,17.01226141078838,5,5,3,553,Loyal
14330,533,1,15.433076923076923,1,1,2,112,Hibernating
14331,34,2,16.523571428571426,5,2,3,523,Potential Loyalists
14332,57,3,30.672820512820515,4,3,5,435,Potential Loyalists
14334,3,11,16.78270491803279,5,5,3,553,Loyal
14335,6,1,8.553571428571429,5,1,1,511,New Customers
14336,108,3,18.887966101694918,3,3,4,334,Potential Loyalists
14338,71,3,18.562,4,3,3,433,Potential Loyalists
14339,152,2,26.968260869565217,3,2,5,325,Potential Loyalists
14340,128,1,22.45,3,1,4,314,Needs Attention
14341,40,16,16.86975369458128,4,5,3,453,Loyal
14342,47,4,29.11391304347826,4,3,5,435,Potential Loyalists
14343,331,4,4.575252100840337,2,3,1,231,At Risk
14344,37,20,13.610537190082646,5,5,2,552,Loyal
14346,30,5,15.38448275862069,5,4,2,542,Loyal
14347,646,1,13.766666666666666,1,1,2,112,Hibernating
14348,169,1,22.753888888888888,3,1,4,314,Needs Attention
14350,184,3,16.01982456140351,3,3,3,333,Potential Loyalists
14351,74,1,51.0,4,1,5,415,New Customers
14352,67,4,22.95659574468085,4,3,4,434,Potential Loyalists
14353,124,3,15.06,3,3,2,332,Potential Loyalists
14355,275,3,14.288028169014085,2,3,2,232,At Risk
14358,299,2,16.0024,2,2,3,223,Hibernating
14360,4,1,15.759583333333333,5,1,2,512,New Customers
14361,488,1,15.33642857142857,1,1,2,112,Hibernating
14363,311,2,28.433750000000003,2,2,5,225,Hibernating
14364,18,8,53.87463768115942,5,4,5,545,Champions
14365,304,2,12.44470588235294,2,2,2,222,Hibernating
14366,434,1,136.0,1,1,5,115,Hibernating
14367,47,10,16.167507418397626,4,5,3,453,Loyal
14368,229,1,19.375,3,1,4,314,Needs Attention
14369,552,2,18.04346153846154,1,2,3,123,Hibernating
14370,360,6,21.93825,1,4,4,144,Loyal
14371,204,1,25.125,3,1,4,314,Needs Attention
14372,352,2,22.633684210526315,1,2,4,124,Hibernating
14373,268,1,17.2,2,1,3,213,Hibernating
14374,451,1,15.428571428571429,1,1,2,112,Hibernating
14375,95,3,5.014672897196262,4,3,1,431,Potential Loyalists
14376,593,1,11.97,1,1,2,112,Hibernating
14377,101,2,62.349999999999994,4,2,5,425,Potential Loyalists
14378,531,1,14.583333333333334,1,1,2,112,Hibernating
14379,205,3,9.642755102040816,3,3,2,332,Potential Loyalists
14381,360,1,7.390689655172413,1,1,1,111,Hibernating
14382,299,1,3.63,2,1,1,211,Hibernating
14383,73,1,16.139333333333333,4,1,3,413,New Customers
14384,410,1,19.5,1,1,4,114,Hibernating
14386,206,1,20.342857142857145,3,1,4,314,Needs Attention
14387,19,1,11.019,5,1,2,512,New Customers
14388,1,14,15.972105263157896,5,5,3,553,Loyal
14389,100,4,19.10967213114754,4,3,4,434,Potential Loyalists
14390,54,8,9.5092795389049,4,4,2,442,Loyal
14391,486,1,9.685714285714285,1,1,2,112,Hibernating
14392,342,1,19.02857142857143,2,1,4,214,Hibernating
14393,127,1,13.59,3,1,2,312,Needs Attention
14394,474,1,15.633333333333333,1,1,2,112,Hibernating
14395,87,17,10.20906584992343,4,5,2,452,Loyal
14396,281,6,6.921785714285714,2,4,1,241,Loyal
14397,3,10,24.669523809523806,5,5,4,554,Champions
14398,311,2,13.354528301886791,2,2,2,222,Hibernating
14399,304,8,10.94901554404145,2,4,2,242,Loyal
14400,59,3,23.73246575342466,4,3,4,434,Potential Loyalists
14401,5,19,26.71467889908257,5,5,4,554,Champions
14402,562,1,35.7,1,1,5,115,Hibernating
14403,40,6,75.2204,4,4,5,445,Champions
14404,18,12,13.666802030456854,5,5,2,552,Loyal
14405,296,1,97.5,2,1,5,215,Hibernating
14406,28,1,19.59375,5,1,4,514,New Customers
14407,17,6,29.557945205479452,5,4,5,545,Champions
14408,4,10,31.417768595041323,5,5,5,555,Champions
14409,32,8,37.15896907216495,5,4,5,545,Champions
14410,2,11,6.760561224489796,5,5,1,551,Loyal
14411,220,1,75.92857142857143,3,1,5,315,Needs Attention
14412,334,1,16.00390243902439,2,1,3,213,Hibernating
14413,272,3,4.362959183673469,2,3,1,231,At Risk
14414,1,8,19.65155172413793,5,4,4,544,Champions
14415,7,19,9.443422306959008,5,5,2,552,Loyal
14417,297,1,4.41021897810219,2,1,1,211,Hibernating
14418,17,1,7.917894736842105,5,1,1,511,New Customers
14419,162,3,6.301358024691359,3,3,1,331,Potential Loyalists
14420,8,4,17.62548387096774,5,3,3,533,Potential Loyalists
14421,121,5,25.136190476190478,3,4,4,344,Loyal
14422,80,15,17.923410256410257,4,5,3,453,Loyal
14423,128,3,61.10733333333333,3,3,5,335,Potential Loyalists
